"","year","track","artist","track_title","line","lyric","decade"
"4127","1999","""The Boy Is Mine""","Brandy & Monica","The Boy Is Mine",77,"The boy is mine without a doubt","1990s"
"4128","1999","""The Boy Is Mine""","Brandy & Monica","The Boy Is Mine",78,"You might as well throw in the towel","1990s"
"4129","1999","""The Boy Is Mine""","Brandy & Monica","The Boy Is Mine",79,"What makes you think that he wants you","1990s"
"4130","1999","""The Boy Is Mine""","Brandy & Monica","The Boy Is Mine",80,"When I'm the one that brought him to","1990s"
"4131","1999","""The Boy Is Mine""","Brandy & Monica","The Boy Is Mine",81,"The special place that's in my heart?","1990s"
"4132","1999","""The Boy Is Mine""","Brandy & Monica","The Boy Is Mine",82,"He was my love right from the start (The boy is mine)","1990s"
"4133","1999","""The Boy Is Mine""","Brandy & Monica","The Boy Is Mine",83,"You need to give it up (Give it on up)","1990s"
"4134","1999","""The Boy Is Mine""","Brandy & Monica","The Boy Is Mine",84,"Had about enough (Had about enough)","1990s"
"4135","1999","""The Boy Is Mine""","Brandy & Monica","The Boy Is Mine",85,"It's not hard to see (It's not hard to see)","1990s"
"4136","1999","""The Boy Is Mine""","Brandy & Monica","The Boy Is Mine",86,"The boy is mine (The boy is mine, oh)","1990s"
"4137","1999","""The Boy Is Mine""","Brandy & Monica","The Boy Is Mine",87,"I'm sorry that you (I'm sorry that you)","1990s"
"4138","1999","""The Boy Is Mine""","Brandy & Monica","The Boy Is Mine",88,"Seem to be confused (Seem to be confused)","1990s"
"4139","1999","""The Boy Is Mine""","Brandy & Monica","The Boy Is Mine",89,"He belongs to me (He belongs to me)","1990s"
"4140","1999","""The Boy Is Mine""","Brandy & Monica","The Boy Is Mine",90,"The boy is mine (No, no)","1990s"
"4141","1999","""The Boy Is Mine""","Brandy & Monica","The Boy Is Mine",91,"You need to give it up (You need to give it up)","1990s"
"4142","1999","""The Boy Is Mine""","Brandy & Monica","The Boy Is Mine",92,"Had about enough (About enough)","1990s"
"4143","1999","""The Boy Is Mine""","Brandy & Monica","The Boy Is Mine",93,"It's not hard to see (It's not hard to see)","1990s"
"4144","1999","""The Boy Is Mine""","Brandy & Monica","The Boy Is Mine",94,"The boy is mine (The boy is mine)","1990s"
"4145","1999","""The Boy Is Mine""","Brandy & Monica","The Boy Is Mine",95,"I'm sorry that you (Mine, oh)","1990s"
"4146","1999","""The Boy Is Mine""","Brandy & Monica","The Boy Is Mine",96,"Seem to be confused (Seem to be confused)","1990s"
"4147","1999","""The Boy Is Mine""","Brandy & Monica","The Boy Is Mine",97,"He belongs to me (He belongs to me)","1990s"
"4148","1999","""The Boy Is Mine""","Brandy & Monica","The Boy Is Mine",98,"The boy is mine (The boy is mine)","1990s"
"4149","1999","""The Boy Is Mine""","Brandy & Monica","The Boy Is Mine",99,"You need to give it up (Not yours)","1990s"
"4150","1999","""The Boy Is Mine""","Brandy & Monica","The Boy Is Mine",100,"Had about enough (But mine, not yours)","1990s"
"4151","1999","""The Boy Is Mine""","Brandy & Monica","The Boy Is Mine",101,"It's not hard to see (But mine, not yours)","1990s"
"4152","1999","""The Boy Is Mine""","Brandy & Monica","The Boy Is Mine",102,"The boy is mine (But mine)","1990s"
"4153","1999","""The Boy Is Mine""","Brandy & Monica","The Boy Is Mine",103,"I'm sorry that you","1990s"
"4154","1999","""The Boy Is Mine""","Brandy & Monica","The Boy Is Mine",104,"Seem to be confused","1990s"
"4155","1999","""The Boy Is Mine""","Brandy & Monica","The Boy Is Mine",105,"He belongs to me","1990s"
"4156","1999","""The Boy Is Mine""","Brandy & Monica","The Boy Is Mine",106,"The boy is mine","1990s"
"4157","1999","""Iris""","Goo Goo Dolls","Iris",1,"And I'd give up forever to touch you","1990s"
"4158","1999","""Iris""","Goo Goo Dolls","Iris",2,"'Cause I know that you feel me somehow","1990s"
"4159","1999","""Iris""","Goo Goo Dolls","Iris",3,"You're the closest to heaven that I'll ever be","1990s"
"4160","1999","""Iris""","Goo Goo Dolls","Iris",4,"And I don't wanna go home right now","1990s"
"4161","1999","""Iris""","Goo Goo Dolls","Iris",5,"And all I can taste is this moment","1990s"
"4162","1999","""Iris""","Goo Goo Dolls","Iris",6,"And all I can breathe is your life","1990s"
"4163","1999","""Iris""","Goo Goo Dolls","Iris",7,"And sooner or later, it's over","1990s"
"4164","1999","""Iris""","Goo Goo Dolls","Iris",8,"I just don't wanna miss you tonight","1990s"
"4165","1999","""Iris""","Goo Goo Dolls","Iris",9,"And I don't want the world to see me","1990s"
"4166","1999","""Iris""","Goo Goo Dolls","Iris",10,"'Cause I don't think that they'd understand","1990s"
"4167","1999","""Iris""","Goo Goo Dolls","Iris",11,"When everything's made to be broken","1990s"
"4168","1999","""Iris""","Goo Goo Dolls","Iris",12,"I just want you to know who I am","1990s"
"4169","1999","""Iris""","Goo Goo Dolls","Iris",13,"And you can't fight the tears that ain't coming","1990s"
"4170","1999","""Iris""","Goo Goo Dolls","Iris",14,"Or the moment of truth in your lies","1990s"
"4171","1999","""Iris""","Goo Goo Dolls","Iris",15,"When everything feels like the movies","1990s"
"4172","1999","""Iris""","Goo Goo Dolls","Iris",16,"Yeah, you bleed just to know you're alive","1990s"
"4173","1999","""Iris""","Goo Goo Dolls","Iris",17,"And I don't want the world to see me","1990s"
"4174","1999","""Iris""","Goo Goo Dolls","Iris",18,"'Cause I don't think that they'd understand","1990s"
"4175","1999","""Iris""","Goo Goo Dolls","Iris",19,"When everything's made to be broken","1990s"
"4176","1999","""Iris""","Goo Goo Dolls","Iris",20,"I just want you to know who I am","1990s"
"4177","1999","""Iris""","Goo Goo Dolls","Iris",21,NA,"1990s"
"4178","1999","""Iris""","Goo Goo Dolls","Iris",22,"And I don't want the world to see me","1990s"
"4179","1999","""Iris""","Goo Goo Dolls","Iris",23,"'Cause I don't think that they'd understand","1990s"
"4180","1999","""Iris""","Goo Goo Dolls","Iris",24,"When everything's made to be broken","1990s"
"4181","1999","""Iris""","Goo Goo Dolls","Iris",25,"I just want you to know who I am","1990s"
"4182","1999","""Iris""","Goo Goo Dolls","Iris",26,"And I don't want the world to see me","1990s"
"4183","1999","""Iris""","Goo Goo Dolls","Iris",27,"'Cause I don't think that they'd understand","1990s"
"4184","1999","""Iris""","Goo Goo Dolls","Iris",28,"When everything's made to be broken","1990s"
"4185","1999","""Iris""","Goo Goo Dolls","Iris",29,"I just want you to know who I am","1990s"
"4186","1999","""Iris""","Goo Goo Dolls","Iris",30,"I just want you to know who I am","1990s"
"4187","1999","""Iris""","Goo Goo Dolls","Iris",31,"I just want you to know who I am","1990s"
"4188","1999","""Iris""","Goo Goo Dolls","Iris",32,"I just want you to know who I am","1990s"
"4189","1999","""Ray of Light""","Madonna","Ray of Light",1,"Zephyr in the sky at night, I wonder","1990s"
"4190","1999","""Ray of Light""","Madonna","Ray of Light",2,"Do my tears of mourning sink beneath the sun?","1990s"
"4191","1999","""Ray of Light""","Madonna","Ray of Light",3,"She's got herself a universe gone quickly","1990s"
"4192","1999","""Ray of Light""","Madonna","Ray of Light",4,"For the call of thunder threatens everyone","1990s"
"4193","1999","""Ray of Light""","Madonna","Ray of Light",5,"And I feel like I just got home","1990s"
"4194","1999","""Ray of Light""","Madonna","Ray of Light",6,"And I feel","1990s"
"4195","1999","""Ray of Light""","Madonna","Ray of Light",7,"And I feel like I just got home","1990s"
"4196","1999","""Ray of Light""","Madonna","Ray of Light",8,"And I feel","1990s"
"4197","1999","""Ray of Light""","Madonna","Ray of Light",9,"Faster than the speeding light she's flying","1990s"
"4198","1999","""Ray of Light""","Madonna","Ray of Light",10,"Trying to remember where it all began","1990s"
"4199","1999","""Ray of Light""","Madonna","Ray of Light",11,"She's got herself a little piece of heaven","1990s"
"4200","1999","""Ray of Light""","Madonna","Ray of Light",12,"Waiting for the time when Earth shall be as one","1990s"
"4201","1999","""Ray of Light""","Madonna","Ray of Light",13,"And I feel like I just got home","1990s"
"4202","1999","""Ray of Light""","Madonna","Ray of Light",14,"And I feel","1990s"
"4203","1999","""Ray of Light""","Madonna","Ray of Light",15,"And I feel like I just got home","1990s"
"4204","1999","""Ray of Light""","Madonna","Ray of Light",16,"And I feel","1990s"
"4205","1999","""Ray of Light""","Madonna","Ray of Light",17,"Quicker than a ray of light","1990s"
"4206","1999","""Ray of Light""","Madonna","Ray of Light",18,"Quicker than a ray of light","1990s"
"4207","1999","""Ray of Light""","Madonna","Ray of Light",19,"Quicker than a ray of light","1990s"
"4208","1999","""Ray of Light""","Madonna","Ray of Light",20,"Zephyr in the sky at night, I wonder","1990s"
"4209","1999","""Ray of Light""","Madonna","Ray of Light",21,"Do my tears of mourning sink beneath the sun?","1990s"
"4210","1999","""Ray of Light""","Madonna","Ray of Light",22,"She's got herself a universe gone quickly","1990s"
"4211","1999","""Ray of Light""","Madonna","Ray of Light",23,"For the call of thunder threatens everyone","1990s"
"4212","1999","""Ray of Light""","Madonna","Ray of Light",24,"And I feel","1990s"
"4213","1999","""Ray of Light""","Madonna","Ray of Light",25,"Quicker than a ray of light, then gone for","1990s"
"4214","1999","""Ray of Light""","Madonna","Ray of Light",26,"Someone else will be there","1990s"
"4215","1999","""Ray of Light""","Madonna","Ray of Light",27,"Through the endless years","1990s"
"4216","1999","""Ray of Light""","Madonna","Ray of Light",28,"She's got herself a universe","1990s"
"4217","1999","""Ray of Light""","Madonna","Ray of Light",29,"She's got herself a universe","1990s"
"4218","1999","""Ray of Light""","Madonna","Ray of Light",30,"She's got herself a universe","1990s"
"4219","1999","""Ray of Light""","Madonna","Ray of Light",31,"And I feel","1990s"
"4220","1999","""Ray of Light""","Madonna","Ray of Light",32,"And I feel","1990s"
"4221","1999","""Ray of Light""","Madonna","Ray of Light",33,"And I feel like I just got home","1990s"
"4222","1999","""Ray of Light""","Madonna","Ray of Light",34,"And I feel","1990s"
"4223","1999","""Ray of Light""","Madonna","Ray of Light",35,"Quicker than a ray of light, she's flying","1990s"
"4224","1999","""Ray of Light""","Madonna","Ray of Light",36,"Quicker than a ray of light, I'm flying","1990s"
"4225","1999","""You're Still the One""","Shania Twain","You’re Still the One",1,"When I first saw you, I saw love","1990s"
"4226","1999","""You're Still the One""","Shania Twain","You’re Still the One",2,"And the first time you touched me, I felt love","1990s"
"4227","1999","""You're Still the One""","Shania Twain","You’re Still the One",3,"And after all this time","1990s"
"4228","1999","""You're Still the One""","Shania Twain","You’re Still the One",4,"You're still the one I love","1990s"
"4229","1999","""You're Still the One""","Shania Twain","You’re Still the One",5,"Mmm, yeah","1990s"
"4230","1999","""You're Still the One""","Shania Twain","You’re Still the One",6,"Looks like we made it","1990s"
"4231","1999","""You're Still the One""","Shania Twain","You’re Still the One",7,"Look how far we've come my baby","1990s"
"4232","1999","""You're Still the One""","Shania Twain","You’re Still the One",8,"We mighta took the long way","1990s"
"4233","1999","""You're Still the One""","Shania Twain","You’re Still the One",9,"We knew we'd get there someday","1990s"
"4234","1999","""You're Still the One""","Shania Twain","You’re Still the One",10,"They said, “I bet they'll never make it”","1990s"
"4235","1999","""You're Still the One""","Shania Twain","You’re Still the One",11,"But just look at us holding on","1990s"
"4236","1999","""You're Still the One""","Shania Twain","You’re Still the One",12,"We're still together, still going strong","1990s"
"4237","1999","""You're Still the One""","Shania Twain","You’re Still the One",13,"(You're still the one)","1990s"
"4238","1999","""You're Still the One""","Shania Twain","You’re Still the One",14,"You're still the one I run to","1990s"
"4239","1999","""You're Still the One""","Shania Twain","You’re Still the One",15,"The one that I belong to","1990s"
"4240","1999","""You're Still the One""","Shania Twain","You’re Still the One",16,"You're still the one I want for life","1990s"
"4241","1999","""You're Still the One""","Shania Twain","You’re Still the One",17,"(You're still the one)","1990s"
"4242","1999","""You're Still the One""","Shania Twain","You’re Still the One",18,"You're still the one that I love","1990s"
"4243","1999","""You're Still the One""","Shania Twain","You’re Still the One",19,"The only one I dream of","1990s"
"4244","1999","""You're Still the One""","Shania Twain","You’re Still the One",20,"You're still the one I kiss goodnight","1990s"
"4245","1999","""You're Still the One""","Shania Twain","You’re Still the One",21,"Ain't nothing better","1990s"
"4246","1999","""You're Still the One""","Shania Twain","You’re Still the One",22,"We beat the odds together","1990s"
"4247","1999","""You're Still the One""","Shania Twain","You’re Still the One",23,"I'm glad we didn't listen","1990s"
"4248","1999","""You're Still the One""","Shania Twain","You’re Still the One",24,"Look at what we would be missing","1990s"
"4249","1999","""You're Still the One""","Shania Twain","You’re Still the One",25,"They said, “I bet they'll never make it”","1990s"
"4250","1999","""You're Still the One""","Shania Twain","You’re Still the One",26,"But just look at us holding on","1990s"
"4251","1999","""You're Still the One""","Shania Twain","You’re Still the One",27,"We're still together, still going strong","1990s"
"4252","1999","""You're Still the One""","Shania Twain","You’re Still the One",28,"(You're still the one)","1990s"
"4253","1999","""You're Still the One""","Shania Twain","You’re Still the One",29,"You're still the one I run to","1990s"
"4254","1999","""You're Still the One""","Shania Twain","You’re Still the One",30,"The one that I belong to","1990s"
"4255","1999","""You're Still the One""","Shania Twain","You’re Still the One",31,"You're still the one I want for life","1990s"
"4256","1999","""You're Still the One""","Shania Twain","You’re Still the One",32,"(You're still the one)","1990s"
"4257","1999","""You're Still the One""","Shania Twain","You’re Still the One",33,"You're still the one that I love","1990s"
"4258","1999","""You're Still the One""","Shania Twain","You’re Still the One",34,"The only one I dream of","1990s"
"4259","1999","""You're Still the One""","Shania Twain","You’re Still the One",35,"You're still the one I kiss goodnight","1990s"
"4260","1999","""You're Still the One""","Shania Twain","You’re Still the One",36,"You're still the one","1990s"
"4261","1999","""You're Still the One""","Shania Twain","You’re Still the One",37,NA,"1990s"
"4262","1999","""You're Still the One""","Shania Twain","You’re Still the One",38,"(Yeah, you're still the one)","1990s"
"4263","1999","""You're Still the One""","Shania Twain","You’re Still the One",39,"You're still the one I run to","1990s"
"4264","1999","""You're Still the One""","Shania Twain","You’re Still the One",40,"The one that I belong to","1990s"
"4265","1999","""You're Still the One""","Shania Twain","You’re Still the One",41,"You're still the one I want for life","1990s"
"4266","1999","""You're Still the One""","Shania Twain","You’re Still the One",42,"(Ooh, you're still the one)","1990s"
"4267","1999","""You're Still the One""","Shania Twain","You’re Still the One",43,"You're still the one that I love","1990s"
"4268","1999","""You're Still the One""","Shania Twain","You’re Still the One",44,"The only one I dream of","1990s"
"4269","1999","""You're Still the One""","Shania Twain","You’re Still the One",45,"You're still the one I kiss goodnight","1990s"
"4270","1999","""You're Still the One""","Shania Twain","You’re Still the One",46,"I'm so glad we made it","1990s"
"4271","1999","""You're Still the One""","Shania Twain","You’re Still the One",47,"Look how far we've come my baby","1990s"
"4272","2000","""Believe""","Cher","Believe",1,"After love, after love","2000s"
"4273","2000","""Believe""","Cher","Believe",2,"After love, after love","2000s"
"4274","2000","""Believe""","Cher","Believe",3,"After love, after love","2000s"
"4275","2000","""Believe""","Cher","Believe",4,"After love, after love","2000s"
"4276","2000","""Believe""","Cher","Believe",5,"After love, after love","2000s"
"4277","2000","""Believe""","Cher","Believe",6,"No matter how hard I try","2000s"
"4278","2000","""Believe""","Cher","Believe",7,"You keep pushing me aside","2000s"
"4279","2000","""Believe""","Cher","Believe",8,"And I can't break through","2000s"
"4280","2000","""Believe""","Cher","Believe",9,"There's no talking to you","2000s"
"4281","2000","""Believe""","Cher","Believe",10,"It's so sad that you're leaving","2000s"
"4282","2000","""Believe""","Cher","Believe",11,"It takes time to believe it","2000s"
"4283","2000","""Believe""","Cher","Believe",12,"But after all is said and done","2000s"
"4284","2000","""Believe""","Cher","Believe",13,"You're gonna be the lonely one, oh","2000s"
"4285","2000","""Believe""","Cher","Believe",14,"Do you believe in life after love?","2000s"
"4286","2000","""Believe""","Cher","Believe",15,"I can feel something inside me say","2000s"
"4287","2000","""Believe""","Cher","Believe",16,"I really don't think you're strong enough, no","2000s"
